"","price","date_sold","suburb","num_bath","num_bed","num_parking","property_size","type","suburb_population","suburb_median_income","suburb_sqkm","suburb_lat","suburb_lng","suburb_elevation","cash_rate","property_inflation_index","km_from_cbd","year","type_grouped","price_per_size"
"9324",2350000,2021-11-13,"Ettalong Beach",2,3,2,784,"House",4793,25792,1.777,-33.51595,151.33432,6,0.1,220.1,40.41,"2021","House",2997.44897959184
"9325",2350000,2021-11-13,"Forestville",2,4,2,830,"House",8329,39884,4.687,-33.76172,151.21039,130,0.1,220.1,11.47,"2021","House",2831.32530120482
"9326",2320000,2021-11-13,"Manly Vale",2,3,2,353,"House",6160,48620,1.905,-33.78215,151.26601,31,0.1,220.1,10.57,"2021","House",6572.23796033994
"9327",2272000,2021-11-13,"Sans Souci",3,7,4,777,"House",10304,37336,3.065,-33.99452,151.13524,3,0.1,220.1,15.92,"2021","House",2924.06692406692
"9328",2240000,2021-11-13,"Haberfield",1,3,1,352,"Semi-Detached",6457,41652,2.383,-33.87968,151.1391,21,0.1,220.1,6.75,"2021","others",6363.63636363636
"9329",2220000,2021-11-13,"Forest Lodge",2,4,0,133,"Terrace",4583,55276,0.445,-33.88032,151.18079,16,0.1,220.1,3.18,"2021","others",16691.7293233083
"9330",2200000,2021-11-13,"Darlington",2,4,2,158,"House",3097,25272,0.381,-33.89089,151.19334,24,0.1,220.1,3.24,"2021","House",13924.0506329114
"9331",2185000,2021-11-13,"Canterbury",3,4,3,435,"House",7233,34632,1.964,-33.913,151.1171,6,0.1,220.1,10.09,"2021","House",5022.98850574713
"9332",2175000,2021-11-13,"Frenchs Forest",1,3,1,721,"House",13473,44876,8.643,-33.75137,151.22303,148,0.1,220.1,12.68,"2021","House",3016.64355062413
"9333",2070000,2021-11-13,"Lewisham",1,3,1,247,"House",3164,48204,0.642,-33.8953,151.14668,25,0.1,220.1,6.74,"2021","House",8380.56680161943
"9334",2050000,2021-11-13,"Carnes Hill",3,5,2,773,"House",2043,44096,1.32,-33.93761,150.84885,42,0.1,220.1,34.35,"2021","House",2652.00517464424
"9335",2035000,2021-11-13,"Taren Point",3,4,1,312,"House",1734,36296,1.359,-34.01833,151.12465,8,0.1,220.1,18.73,"2021","House",6522.4358974359
"9336",2022000,2021-11-13,"Kellyville",2,4,2,600,"House",27971,46228,18.645,-33.69583,150.95622,78,0.1,220.1,30.08,"2021","House",3370
"9337",2010000,2021-11-13,"Yowie Bay",1,2,1,602,"House",3074,45292,1.205,-34.05003,151.10248,50,0.1,220.1,22.79,"2021","House",3338.87043189369
"9338",2000000,2021-11-13,"Redfern",2,3,2,167,"Townhouse",13213,51532,1.172,-33.89313,151.20653,40,0.1,220.1,3.12,"2021","Townhouse",11976.0479041916
"9339",1985000,2021-11-13,"Allambie Heights",2,3,2,375,"House",7009,40404,6.675,-33.7702,151.24964,92,0.1,220.1,11.16,"2021","House",5293.33333333333
"9340",1965000,2021-11-13,"Kingsgrove",1,3,2,634,"House",12446,30576,4.491,-33.93971,151.09956,19,0.1,220.1,13.14,"2021","House",3099.3690851735
"9341",1951000,2021-11-13,"North Epping",2,3,2,777,"House",4526,45344,2.333,-33.75872,151.09416,98,0.1,220.1,15.94,"2021","House",2510.93951093951
"9342",1935000,2021-11-13,"Carlingford",3,4,2,708,"House",24394,33696,8.528,-33.77523,151.0454,102,0.1,220.1,18.2,"2021","House",2733.05084745763
"9343",1930000,2021-11-13,"Sans Souci",2,3,1,378,"House",10304,37336,3.065,-33.99452,151.13524,3,0.1,220.1,15.92,"2021","House",5105.82010582011
"9344",1915000,2021-11-13,"Rockdale",2,3,1,446,"House",15534,33852,2.477,-33.95426,151.1404,19,0.1,220.1,11.79,"2021","House",4293.72197309417
"9345",1910000,2021-11-13,"Bonnet Bay",2,4,1,562,"House",2262,49868,1.13,-34.01049,151.054,45,0.1,220.1,21.63,"2021","House",3398.57651245552
"9346",1910000,2021-11-13,"South Hurstville",3,4,1,332,"Semi-Detached",5147,30784,1.042,-33.97767,151.10598,37,0.1,220.1,15.75,"2021","others",5753.01204819277
"9347",1880000,2021-11-13,"Cammeray",2,3,1,147,"Townhouse",7006,72020,1.553,-33.82277,151.21527,66,0.1,220.1,4.73,"2021","Townhouse",12789.1156462585
"9348",1865000,2021-11-13,"Oatley",2,3,1,556,"House",10486,45084,4.374,-33.98228,151.07156,23,0.1,220.1,18.23,"2021","House",3354.31654676259
"9349",1850000,2021-11-13,"Mascot",1,3,1,505,"House",14772,41912,11.961,-33.9466,151.18371,3,0.1,220.1,9.35,"2021","House",3663.36633663366
"9350",1830000,2021-11-13,"Gymea",1,3,2,594,"House",7589,42900,2.185,-34.03656,151.0841,74,0.1,220.1,22.29,"2021","House",3080.80808080808
"9351",1800000,2021-11-13,"Glebe",1,2,1,118,"House",11532,43368,1.693,-33.87781,151.18626,29,0.1,220.1,2.6,"2021","House",15254.2372881356
"9352",1800000,2021-11-13,"Normanhurst",3,5,3,697,"House",5290,38688,2.191,-33.72338,151.09579,180,0.1,220.1,18.95,"2021","House",2582.49641319943
"9353",1788000,2021-11-13,"Bardwell Park",1,4,1,455,"House",2242,40040,0.956,-33.93591,151.12536,31,0.1,220.1,11.08,"2021","House",3929.67032967033
"9354",1755000,2021-11-13,"Como",1,3,2,1037,"House",3977,49296,1.598,-34.00258,151.0648,42,0.1,220.1,20.31,"2021","House",1692.3818707811
"9355",1712000,2021-11-13,"Springwood",3,5,4,2000,"House",8475,37544,19.395,-33.69209,150.57478,370,0.1,220.1,61.88,"2021","House",856
"9356",1685000,2021-11-13,"Canley Heights",1,3,2,443,"House",10974,22152,2.605,-33.88198,150.9227,28,0.1,220.1,26.64,"2021","House",3803.61173814898
"9357",1685000,2021-11-13,"Darlington",2,3,2,186,"House",3097,25272,0.381,-33.89089,151.19334,24,0.1,220.1,3.24,"2021","House",9059.13978494624
"9358",1680000,2021-11-13,"Beverly Hills",2,4,3,531,"House",10156,30628,2.983,-33.94831,151.07815,49,0.1,220.1,15.28,"2021","House",3163.8418079096
"9359",1675000,2021-11-13,"Long Jetty",2,4,8,860,"House",6390,28288,2.539,-33.35917,151.48543,10,0.1,220.1,61.67,"2021","House",1947.67441860465
"9360",1650000,2021-11-13,"Redfern",1,2,0,70,"Terrace",13213,51532,1.172,-33.89313,151.20653,40,0.1,220.1,3.12,"2021","others",23571.4285714286
"9361",1610000,2021-11-13,"Peakhurst Heights",1,3,1,588,"House",2336,36816,0.873,-33.97527,151.05493,46,0.1,220.1,18.83,"2021","House",2738.09523809524
"9362",1600000,2021-11-13,"Rockdale",1,2,1,423,"House",15534,33852,2.477,-33.95426,151.1404,19,0.1,220.1,11.79,"2021","House",3782.50591016548
"9363",1600000,2021-11-13,"Lakemba",3,4,2,489,"House",17023,22204,2.187,-33.91825,151.07547,33,0.1,220.1,13.76,"2021","House",3271.9836400818
"9364",1583000,2021-11-13,"Westmead",1,3,2,689,"House",16309,40040,2.945,-33.80918,150.98696,41,0.1,220.1,21.55,"2021","House",2297.53265602322
"9365",1575000,2021-11-13,"Pemulwuy",2,4,2,375,"House",5009,52832,3.777,-33.82108,150.92398,57,0.1,220.1,26.91,"2021","House",4200
"9366",1550000,2021-11-13,"Kingsgrove",1,3,1,697,"House",12446,30576,4.491,-33.93971,151.09956,19,0.1,220.1,13.14,"2021","House",2223.81635581062
"9367",1550000,2021-11-13,"Kincumber",2,5,4,1020,"House",7093,29432,9.914,-33.47252,151.40208,24,0.1,220.1,47.05,"2021","House",1519.60784313725
"9368",1535000,2021-11-13,"Picnic Point",3,5,1,377,"Semi-Detached",6160,40560,3.859,-33.97301,151.00632,33,0.1,220.1,22.31,"2021","others",4071.61803713528
"9369",1521000,2021-11-13,"Padstow",2,3,3,645,"House",13306,32292,5.402,-33.95023,151.03068,17,0.1,220.1,19.07,"2021","House",2358.13953488372
"9370",1500000,2021-11-13,"Chipping Norton",2,4,2,669,"House",9001,35880,7.133,-33.91492,150.95681,9,0.1,220.1,24.05,"2021","House",2242.15246636771
"9371",1500000,2021-11-13,"North Parramatta",5,5,3,461,"House",13248,37908,5.243,-33.79411,151.0117,56,0.1,220.1,19.97,"2021","House",3253.79609544469
"9372",1441000,2021-11-13,"Sylvania",1,3,1,670,"House",10479,37284,3.376,-34.01392,151.10109,20,0.1,220.1,19.33,"2021","House",2150.74626865672
"9373",1430000,2021-11-13,"West Hoxton",3,5,2,555,"House",10012,36764,6.708,-33.93142,150.83406,66,0.1,220.1,35.53,"2021","House",2576.57657657658
"9374",1425000,2021-11-13,"Horningsea Park",2,4,2,710,"House",3729,35880,0.981,-33.94614,150.84429,50,0.1,220.1,34.99,"2021","House",2007.04225352113
"9375",1420000,2021-11-13,"Peakhurst",2,4,1,740,"House",10539,31876,3.707,-33.96181,151.05799,48,0.1,220.1,17.67,"2021","House",1918.91891891892
"9376",1378000,2021-11-13,"Bossley Park",3,5,2,749,"House",14585,25012,4.536,-33.86202,150.88392,56,0.1,220.1,30.17,"2021","House",1839.78638184246
"9377",1378000,2021-11-13,"Condell Park",2,3,1,651,"House",11574,25428,3.895,-33.92599,151.00978,30,0.1,220.1,19.7,"2021","House",2116.74347158218
"9378",1375000,2021-11-13,"Abbotsbury",2,4,2,625,"House",4253,37492,4.979,-33.86513,150.85951,83,0.1,220.1,32.42,"2021","House",2200
"9379",1340000,2021-11-13,"Kings Langley",2,4,2,697,"House",9353,42900,3.667,-33.75075,150.93583,81,0.1,220.1,28.37,"2021","House",1922.52510760402
"9380",1335000,2021-11-13,"Auburn",2,4,3,674,"House",37366,22568,8.564,-33.85787,151.02827,33,0.1,220.1,16.83,"2021","House",1980.71216617211
"9381",1320000,2021-11-13,"Bossley Park",3,4,2,600,"House",14585,25012,4.536,-33.86202,150.88392,56,0.1,220.1,30.17,"2021","House",2200
"9382",1305000,2021-11-13,"Engadine",1,3,1,720,"House",17375,41756,9.233,-34.05778,151.01793,147,0.1,220.1,27.77,"2021","House",1812.5
"9383",1301000,2021-11-13,"Liverpool",2,5,2,640,"House",27084,24232,6.356,-33.92148,150.91654,15,0.1,220.1,27.85,"2021","House",2032.8125
"9384",1300000,2021-11-13,"Punchbowl",1,3,2,1012,"House",20236,22048,4.323,-33.92907,151.05159,22,0.1,220.1,16.27,"2021","House",1284.58498023715
"9385",1289000,2021-11-13,"Cobbitty",3,6,2,450,"House",2063,43576,52.164,-33.99798,150.67997,66,0.1,220.1,51.16,"2021","House",2864.44444444444
"9386",1288000,2021-11-13,"Middleton Grange",2,4,2,496,"House",5177,44044,2.555,-33.91254,150.84322,54,0.1,220.1,34.32,"2021","House",2596.77419354839
"9387",1285000,2021-11-13,"Fairfield",1,3,1,640,"House",18081,20592,4.43,-33.86904,150.95102,17,0.1,220.1,23.96,"2021","House",2007.8125
"9388",1247500,2021-11-13,"Caringbah",2,3,1,210,"Townhouse",11658,42380,4.089,-34.03534,151.12423,22,0.1,220.1,20.47,"2021","Townhouse",5940.47619047619
"9389",1236000,2021-11-13,"Chester Hill",2,3,1,638,"House",12814,23504,3.976,-33.88004,150.99733,46,0.1,220.1,19.74,"2021","House",1937.30407523511
"9390",1185000,2021-11-13,"Lane Cove",2,2,1,136,"Apartment / Unit / Flat",10817,58084,2.58,-33.81806,151.16504,57,0.1,220.1,6.67,"2021","Apartment / Unit / Flat",8713.23529411765
"9391",1185000,2021-11-13,"Silverwater",1,3,2,550,"House",4166,37024,2.7,-33.83414,151.04521,7,0.1,220.1,15.62,"2021","House",2154.54545454545
"9392",1150000,2021-11-13,"Alexandria",2,2,1,121,"Apartment / Unit / Flat",8262,69732,3.516,-33.9082,151.19191,9,0.1,220.1,5.06,"2021","Apartment / Unit / Flat",9504.13223140496
"9393",1120000,2021-11-13,"Toongabbie",2,4,2,481,"House",14337,34996,4.733,-33.79196,150.9468,39,0.1,220.1,25.67,"2021","House",2328.48232848233
"9394",1060000,2021-11-13,"Woy Woy",2,3,3,632,"House",10643,25844,16.01,-33.50285,151.29727,123,0.1,220.1,40.99,"2021","House",1677.21518987342
"9395",1042500,2021-11-13,"Minto",3,5,2,608,"House",12551,29276,9.568,-34.03164,150.84989,71,0.1,220.1,38.06,"2021","House",1714.63815789474
"9396",1020500,2021-11-13,"Liverpool",1,4,2,803,"House",27084,24232,6.356,-33.92148,150.91654,15,0.1,220.1,27.85,"2021","House",1270.85927770859
"9397",1015000,2021-11-13,"Gosford",2,3,2,766,"House",3499,37388,2.951,-33.42389,151.34058,30,0.1,220.1,50.42,"2021","House",1325.06527415144
"9398",1008000,2021-11-13,"Girraween",2,3,2,325,"Duplex",5590,35152,2.316,-33.80002,150.94399,58,0.1,220.1,25.65,"2021","others",3101.53846153846
"9399",1000000,2021-11-13,"Camden South",2,4,1,556,"House",4539,39832,4.236,-34.08232,150.70072,82,0.1,220.1,52.86,"2021","House",1798.56115107914
"9400",4400000,2021-11-14,"The Entrance North",3,6,2,696,"House",1474,31148,1.018,-33.33333,151.50775,0,0.1,220.1,65.14,"2021","House",6321.83908045977
"9401",2700000,2021-11-14,"West Pennant Hills",3,5,2,900,"House",16374,45500,9.292,-33.74763,151.03335,109,0.1,220.1,20.91,"2021","House",3000
"9402",1720000,2021-11-14,"Winston Hills",2,5,1,612,"House",11674,40352,4.739,-33.77692,150.98008,77,0.1,220.1,23.42,"2021","House",2810.45751633987
"9403",1600000,2021-11-14,"Kings Langley",2,4,2,826,"House",9353,42900,3.667,-33.75075,150.93583,81,0.1,220.1,28.37,"2021","House",1937.04600484262
"9404",1385000,2021-11-14,"The Ponds",0,0,0,506,"Vacant land",11731,53716,4.654,-33.70612,150.90622,54,0.1,220.1,33.2,"2021","others",2737.15415019763
"9405",1277500,2021-11-14,"Bardia",3,6,5,483,"House",1602,47788,2.11,-33.9773,150.86232,64,0.1,220.1,34.46,"2021","House",2644.92753623188
"9406",4650000,2021-11-15,"Newport",1,1,0,1661,"House",9301,46852,3.812,-33.65717,151.31571,12,0.1,220.1,25.06,"2021","House",2799.51836243227
"9407",3550000,2021-11-15,"Hurstville",5,7,4,727,"House",29822,25116,4.226,-33.96268,151.1006,64,0.1,220.1,14.81,"2021","House",4883.08115543329
"9408",2930000,2021-11-15,"Burwood",1,4,0,727,"House",16030,24856,2.435,-33.87838,151.10412,33,0.1,220.1,9.9,"2021","House",4030.2613480055
"9409",2900000,2021-11-15,"Ingleside",3,6,2,1619,"House",974,42016,18.087,-33.68951,151.25697,143,0.1,220.1,19.96,"2021","House",1791.22915379864
"9410",2605000,2021-11-15,"Glebe",2,4,1,132,"House",11532,43368,1.693,-33.87781,151.18626,29,0.1,220.1,2.6,"2021","House",19734.8484848485
"9411",2550000,2021-11-15,"North Epping",3,5,2,761,"House",4526,45344,2.333,-33.75872,151.09416,98,0.1,220.1,15.94,"2021","House",3350.85413929041
"9412",2350000,2021-11-15,"Bella Vista",3,5,2,711,"House",7837,43784,3.8,-33.74234,150.95464,101,0.1,220.1,27.28,"2021","House",3305.20393811533
"9413",1960000,2021-11-15,"Sylvania",4,5,2,547,"Duplex",10479,37284,3.376,-34.01392,151.10109,20,0.1,220.1,19.33,"2021","others",3583.18098720292
"9414",1930000,2021-11-15,"Carlingford",3,5,1,523,"Semi-Detached",24394,33696,8.528,-33.77523,151.0454,102,0.1,220.1,18.2,"2021","others",3690.24856596558
"9415",1900000,2021-11-15,"Westleigh",2,5,2,695,"House",4456,44044,3.821,-33.70912,151.07001,168,0.1,220.1,21.62,"2021","House",2733.81294964029
"9416",1817000,2021-11-15,"Ultimo",1,2,1,104,"Terrace",8845,20072,0.559,-33.87941,151.19845,23,0.1,220.1,1.9,"2021","others",17471.1538461538
"9417",1760000,2021-11-15,"Stanmore",1,3,0,221,"House",7938,55484,1.218,-33.8937,151.16537,29,0.1,220.1,5.2,"2021","House",7963.80090497738
"9418",1700000,2021-11-15,"Hurstville",1,3,1,613,"House",29822,25116,4.226,-33.96268,151.1006,64,0.1,220.1,14.81,"2021","House",2773.24632952692
"9419",1700000,2021-11-15,"Dundas Valley",1,3,4,645,"House",5412,32188,1.785,-33.79216,151.05607,59,0.1,220.1,16.38,"2021","House",2635.65891472868
"9420",1560000,2021-11-15,"Granville",3,6,5,777,"House",15332,26208,3.333,-33.83592,151.00745,20,0.1,220.1,19.01,"2021","House",2007.72200772201
"9421",1530000,2021-11-15,"Glen Alpine",3,5,2,1020,"House",4559,41912,5.362,-34.08767,150.7719,121,0.1,220.1,47.41,"2021","House",1500
"9422",1480000,2021-11-15,"Wentworthville",1,3,1,700,"House",11318,34320,3.101,-33.80641,150.96973,26,0.1,220.1,23.17,"2021","House",2114.28571428571
"9423",1400000,2021-11-15,"Castle Hill",2,3,2,386,"Duplex",39594,40924,18.81,-33.72933,150.99777,112,0.1,220.1,24.76,"2021","others",3626.94300518135
"9424",1310000,2021-11-15,"Prestons",3,5,2,700,"House",15313,36244,9.215,-33.94155,150.87334,28,0.1,220.1,32.26,"2021","House",1871.42857142857
"9425",1300000,2021-11-15,"Surry Hills",2,2,2,111,"Apartment / Unit / Flat",16412,60320,1.316,-33.88447,151.21001,36,0.1,220.1,2.14,"2021","Apartment / Unit / Flat",11711.7117117117
"9426",1300000,2021-11-15,"Seven Hills",2,4,2,645,"House",19326,33540,9.629,-33.77743,150.94272,38,0.1,220.1,26.58,"2021","House",2015.50387596899
"9427",1295000,2021-11-15,"Bligh Park",2,4,4,738,"House",6366,41288,2.115,-33.63844,150.80041,22,0.1,220.1,45.52,"2021","House",1754.74254742547
"9428",1260000,2021-11-15,"Constitution Hill",1,3,2,556,"House",3966,31096,1.188,-33.793,150.97503,58,0.1,220.1,23.17,"2021","House",2266.18705035971
"9429",1140000,2021-11-15,"Lurnea",2,4,3,575,"House",9311,22724,2.504,-33.93623,150.89729,34,0.1,220.1,29.97,"2021","House",1982.60869565217
"9430",1104000,2021-11-15,"Narara",2,5,3,607,"House",7934,34632,8.242,-33.39553,151.33681,10,0.1,220.1,53.4,"2021","House",1818.78088962109
"9431",1095000,2021-11-15,"Marsden Park",2,4,2,330,"House",1008,32500,23.354,-33.69979,150.81845,36,0.1,220.1,40.63,"2021","House",3318.18181818182
"9432",1080000,2021-11-15,"Cranebrook",2,4,5,673,"House",15759,40716,14.949,-33.70698,150.70828,48,0.1,220.1,49.66,"2021","House",1604.75482912333
"9433",1080000,2021-11-15,"Regents Park",1,3,2,486,"House",4926,24908,1.987,-33.88245,151.02748,39,0.1,220.1,16.99,"2021","House",2222.22222222222
"9434",1060000,2021-11-15,"Oran Park",2,4,2,375,"House",4765,50336,13.744,-33.99074,150.74247,81,0.1,220.1,45.41,"2021","House",2826.66666666667
"9435",1054888,2021-11-15,"Narellan Vale",2,4,2,733,"House",7193,40352,2.481,-34.05177,150.74372,98,0.1,220.1,47.8,"2021","House",1439.1377899045
"9436",1052000,2021-11-15,"Narara",2,4,1,556,"House",7934,34632,8.242,-33.39553,151.33681,10,0.1,220.1,53.4,"2021","House",1892.08633093525
"9437",1050000,2021-11-15,"Emu Heights",2,4,2,819,"House",3289,42016,3.43,-33.7327,150.64899,44,0.1,220.1,53.98,"2021","House",1282.05128205128
"9438",1050000,2021-11-15,"Oran Park",2,4,2,390,"House",4765,50336,13.744,-33.99074,150.74247,81,0.1,220.1,45.41,"2021","House",2692.30769230769
"9439",1033000,2021-11-15,"Faulconbridge",2,5,3,3997,"House",4025,41184,14.932,-33.68513,150.55384,405,0.1,220.1,63.97,"2021","House",258.443832874656
"9440",1030000,2021-11-15,"Gledswood Hills",2,4,2,421,"House",22,14248,4.072,-34.0137,150.78383,118,0.1,220.1,42.7,"2021","House",2446.55581947743
"9441",1012000,2021-11-15,"Kearns",2,5,2,574,"House",2745,40092,2.359,-34.01979,150.80135,87,0.1,220.1,41.48,"2021","House",1763.06620209059
"9442",1010000,2021-11-15,"West Hoxton",2,4,2,500,"House",10012,36764,6.708,-33.93142,150.83406,66,0.1,220.1,35.53,"2021","House",2020
"9443",1005000,2021-11-15,"Erskine Park",2,5,2,625,"House",6436,40612,8.394,-33.80912,150.79558,62,0.1,220.1,38.85,"2021","House",1608
"9444",3150000,2021-11-16,"East Lindfield",3,5,2,1239,"House",3711,47788,2.331,-33.76741,151.18832,107,0.1,220.1,11.02,"2021","House",2542.37288135593
"9445",3090000,2021-11-16,"Cronulla",2,3,1,512,"House",18070,52364,3.872,-34.05635,151.15411,17,0.1,220.1,21.83,"2021","House",6035.15625
"9446",3025000,2021-11-16,"Annandale",2,4,1,152,"House",9451,60424,1.493,-33.87982,151.16973,24,0.1,220.1,4.06,"2021","House",19901.3157894737
"9447",2600000,2021-11-16,"Ryde",3,5,4,645,"House",26499,39312,7.096,-33.8078,151.11399,58,0.1,220.1,10.92,"2021","House",4031.00775193798
"9448",2500000,2021-11-16,"Caringbah South",1,3,3,873,"House",12242,42172,4.092,-34.05314,151.1205,52,0.1,220.1,22.43,"2021","House",2863.68843069874
"9449",2400000,2021-11-16,"Daleys Point",2,4,2,291,"House",681,26936,1.339,-33.50408,151.35585,115,0.1,220.1,42.27,"2021","House",8247.42268041237
"9450",2400000,2021-11-16,"Terrigal",2,3,1,379,"House",11349,38168,8.691,-33.44581,151.42873,68,0.1,220.1,50.75,"2021","House",6332.45382585752
"9451",2300000,2021-11-16,"East Ryde",2,3,1,613,"House",2454,46800,1.093,-33.8103,151.13555,45,0.1,220.1,9.19,"2021","House",3752.03915171289
"9452",2200000,2021-11-16,"Mosman",1,3,0,131,"Apartment / Unit / Flat",28475,67340,8.65,-33.82846,151.24866,26,0.1,220.1,5.42,"2021","Apartment / Unit / Flat",16793.893129771
"9453",2050000,2021-11-16,"Gymea",1,3,1,639,"House",7589,42900,2.185,-34.03656,151.0841,74,0.1,220.1,22.29,"2021","House",3208.13771517997
"9454",2050000,2021-11-16,"Rosebery",2,3,2,247,"House",10117,42172,1.928,-33.91857,151.20485,18,0.1,220.1,5.94,"2021","House",8299.59514170041
"9455",1915000,2021-11-16,"Beverley Park",2,4,2,518,"House",2393,39208,1.006,-33.97729,151.13054,7,0.1,220.1,14.44,"2021","House",3696.9111969112
"9456",1900000,2021-11-16,"Milsons Point",2,2,1,124,"Apartment / Unit / Flat",2158,87360,0.198,-33.84723,151.21163,42,0.1,220.1,1.99,"2021","Apartment / Unit / Flat",15322.5806451613
"9457",1875000,2021-11-16,"Newtown",2,3,0,155,"House",15029,55484,1.578,-33.89994,151.18038,24,0.1,220.1,4.73,"2021","House",12096.7741935484
"9458",1860000,2021-11-16,"Grays Point",2,4,2,847,"House",3125,47268,1.319,-34.05591,151.08069,11,0.1,220.1,24.3,"2021","House",2195.98583234947
"9459",1850000,2021-11-16,"Tempe",2,4,2,325,"House",3556,41600,1.854,-33.92488,151.16476,12,0.1,220.1,7.83,"2021","House",5692.30769230769
"9460",1755000,2021-11-16,"Kellyville Ridge",2,5,2,527,"House",10468,51532,2.707,-33.70376,150.92052,72,0.1,220.1,32.23,"2021","House",3330.17077798861
"9461",1700000,2021-11-16,"Alexandria",1,2,1,157,"Terrace",8262,69732,3.516,-33.9082,151.19191,9,0.1,220.1,5.06,"2021","others",10828.025477707
"9462",1685000,2021-11-16,"Petersham",1,2,0,183,"House",8116,52884,1.287,-33.89452,151.1556,41,0.1,220.1,5.99,"2021","House",9207.65027322404
"9463",1675000,2021-11-16,"Kirrawee",2,3,1,575,"House",9278,39052,3.553,-34.0332,151.07224,96,0.1,220.1,22.57,"2021","House",2913.04347826087
"9464",1635000,2021-11-16,"Engadine",2,5,4,806,"House",17375,41756,9.233,-34.05778,151.01793,147,0.1,220.1,27.77,"2021","House",2028.53598014888
"9465",1550000,2021-11-16,"Leichhardt",1,2,0,171,"House",14625,56784,2.595,-33.88143,151.15595,31,0.1,220.1,5.31,"2021","House",9064.32748538012
"9466",1538000,2021-11-16,"Berkeley Vale",3,4,2,735,"House",8355,33852,6.142,-33.34073,151.42855,10,0.1,220.1,61.6,"2021","House",2092.51700680272
"9467",1525000,2021-11-16,"Harrington Park",2,4,2,757,"House",10663,44668,8.004,-34.02561,150.73523,74,0.1,220.1,47.35,"2021","House",2014.53104359313
"9468",1400000,2021-11-16,"Kingswood",2,3,1,1581,"House",9301,33228,4.782,-33.76129,150.72784,42,0.1,220.1,46.09,"2021","House",885.515496521189
"9469",1400000,2021-11-16,"Forresters Beach",2,3,2,689,"House",2900,35932,2.768,-33.40857,151.46938,47,0.1,220.1,56.07,"2021","House",2031.93033381713
"9470",1397000,2021-11-16,"Glenwood",3,4,2,388,"House",16130,40820,5.119,-33.73755,150.93545,84,0.1,220.1,29.09,"2021","House",3600.51546391753
"9471",1305000,2021-11-16,"Long Jetty",2,3,3,575,"House",6390,28288,2.539,-33.35917,151.48543,10,0.1,220.1,61.67,"2021","House",2269.5652173913
"9472",1290000,2021-11-16,"Stanhope Gardens",2,3,2,370,"House",9163,45864,2.84,-33.71551,150.92733,64,0.1,220.1,30.99,"2021","House",3486.48648648649
"9473",1265000,2021-11-16,"Mount Annan",2,4,2,1067,"House",11703,43680,10.226,-34.06403,150.76318,115,0.1,220.1,46.81,"2021","House",1185.56701030928
"9474",1200000,2021-11-16,"Ettalong Beach",2,3,2,601,"House",4793,25792,1.777,-33.51595,151.33432,6,0.1,220.1,40.41,"2021","House",1996.67221297837
"9475",1200000,2021-11-16,"Berkeley Vale",2,4,2,556,"House",8355,33852,6.142,-33.34073,151.42855,10,0.1,220.1,61.6,"2021","House",2158.27338129496
"9476",1200000,2021-11-16,"Green Valley",2,4,2,626,"House",12516,26312,3.215,-33.90263,150.86967,73,0.1,220.1,31.75,"2021","House",1916.93290734824
"9477",1180000,2021-11-16,"Auburn",3,4,2,394,"House",37366,22568,8.564,-33.85787,151.02827,33,0.1,220.1,16.83,"2021","House",2994.92385786802
"9478",1160000,2021-11-16,"Mount Druitt",1,4,8,1011,"House",16726,26000,6.256,-33.76791,150.8136,48,0.1,220.1,38.24,"2021","House",1147.37883283877
"9479",1150000,2021-11-16,"Prospect",2,4,1,558,"House",4716,37544,13.776,-33.81244,150.90067,57,0.1,220.1,29.21,"2021","House",2060.93189964158
"9480",1140000,2021-11-16,"St Leonards",2,2,1,117,"Apartment / Unit / Flat",5495,72072,0.801,-33.82233,151.19286,85,0.1,220.1,5,"2021","Apartment / Unit / Flat",9743.58974358974
"9481",1130000,2021-11-16,"Winmalee",2,4,2,755,"House",6202,38740,9.058,-33.67971,150.61119,263,0.1,220.1,59.15,"2021","House",1496.68874172185
"9482",1112000,2021-11-16,"Gledswood Hills",2,4,2,400,"House",22,14248,4.072,-34.0137,150.78383,118,0.1,220.1,42.7,"2021","House",2780
"9483",1105000,2021-11-16,"Kings Park",1,4,3,557,"House",3453,43420,2.605,-33.7437,150.9059,57,0.1,220.1,31.21,"2021","House",1983.84201077199
"9484",1100000,2021-11-16,"Wyoming",2,4,2,761,"House",10134,29380,7.138,-33.40534,151.3625,32,0.1,220.1,52.93,"2021","House",1445.46649145861
"9485",1100000,2021-11-16,"Tumbi Umbi",2,4,3,572,"House",5108,32344,13.109,-33.37857,151.42921,161,0.1,220.1,57.68,"2021","House",1923.07692307692
"9486",1080000,2021-11-16,"Bass Hill",1,3,3,411,"House",9069,24388,2.929,-33.90028,150.99309,40,0.1,220.1,20.43,"2021","House",2627.73722627737
"9487",1060000,2021-11-16,"Werrington County",2,5,3,800,"House",3645,38948,2.09,-33.74701,150.74862,38,0.1,220.1,44.68,"2021","House",1325
"9488",1060000,2021-11-16,"Edmondson Park",2,4,2,432,"House",2271,42640,6.946,-33.96407,150.85104,64,0.1,220.1,34.95,"2021","House",2453.7037037037
"9489",1022000,2021-11-16,"Wyoming",3,5,2,781,"House",10134,29380,7.138,-33.40534,151.3625,32,0.1,220.1,52.93,"2021","House",1308.57874519846
